ATM_ID,forecast_date,horizon_day,cash_p50,cash_q10,cash_q90,last_known_cash_level,atm_median_withdrawal
ATM_0021,2024-01-04,5,51557.85546875,44219.0,58060.5546875,107915.0,50898.0
ATM_0021,2024-01-05,6,45932.80859375,38496.43359375,52675.58984375,107915.0,50898.0
ATM_0021,2024-01-06,7,46760.375,39140.9140625,53570.046875,107915.0,50898.0
ATM_0021,2024-01-07,8,50893.42578125,43064.64453125,57562.69921875,107915.0,50898.0
ATM_0021,2024-01-08,9,50781.609375,43085.43359375,57314.203125,107915.0,50898.0
ATM_0021,2024-01-09,10,50819.75,43002.71875,57476.484375,107915.0,50898.0
ATM_0021,2024-01-10,11,47309.16796875,39537.4765625,54008.6796875,107915.0,50898.0
ATM_0021,2024-01-11,12,51886.30078125,43966.74609375,58680.1328125,107915.0,50898.0
ATM_0021,2024-01-12,13,45731.01171875,37715.00390625,52683.03515625,107915.0,50898.0
ATM_0021,2024-01-13,14,46851.44140625,38801.8671875,53832.43359375,107915.0,50898.0
ATM_0021,2024-01-14,15,50715.64453125,42765.75390625,57491.484375,107915.0,50898.0
ATM_0021,2024-01-15,16,50929.078125,42818.98046875,57810.2109375,107915.0,50898.0
ATM_0021,2024-01-16,17,51092.27734375,43022.01171875,57762.37890625,107915.0,50898.0
ATM_0021,2024-01-17,18,47575.6640625,39399.46484375,54507.890625,107915.0,50898.0
ATM_0021,2024-01-18,19,52275.11328125,43751.24609375,59164.8515625,107915.0,50898.0
ATM_0021,2024-01-19,20,46191.91796875,37689.3671875,53194.1953125,107915.0,50898.0
ATM_0021,2024-01-20,21,47255.24609375,38795.17578125,54179.4140625,107915.0,50898.0
ATM_0021,2024-01-21,22,51598.234375,43052.43359375,58327.6875,107915.0,50898.0
ATM_0021,2024-01-22,23,51299.71484375,42968.12109375,57807.09375,107915.0,50898.0
ATM_0021,2024-01-23,24,51208.8984375,42976.3359375,57798.9375,107915.0,50898.0
ATM_0021,2024-01-24,25,47475.48046875,39283.42578125,54051.44140625,107915.0,50898.0
ATM_0021,2024-01-25,26,52234.5078125,43827.3984375,59011.96875,107915.0,50898.0
ATM_0021,2024-01-26,27,46667.328125,38182.85546875,53527.21484375,107915.0,50898.0
ATM_0021,2024-01-27,28,47592.4453125,39224.3515625,54515.14453125,107915.0,50898.0
ATM_0021,2024-01-28,29,51631.73046875,43220.875,58228.71875,107915.0,50898.0
ATM_0021,2024-01-29,30,51362.5859375,42974.83984375,57890.09765625,107915.0,50898.0
ATM_0022,2023-12-29,1,49919.94140625,43812.08203125,56374.0859375,72722.0,51422.5
ATM_0022,2023-12-30,2,47807.61328125,41275.50390625,55037.48828125,72722.0,51422.5
ATM_0022,2023-12-31,3,38352.3671875,31496.724609375,46162.8671875,72722.0,51422.5
ATM_0022,2024-01-01,4,50373.9140625,43360.6484375,57554.75,72722.0,51422.5
ATM_0022,2024-01-02,5,53101.91796875,46362.6171875,59800.59375,72722.0,51422.5
ATM_0022,2024-01-03,6,59760.61328125,53590.34375,65953.7421875,72722.0,51422.5
ATM_0022,2024-01-04,7,55288.87890625,49305.453125,61673.09765625,72722.0,51422.5
ATM_0022,2024-01-05,8,51560.8203125,45417.8984375,58036.55859375,72722.0,51422.5
ATM_0022,2024-01-06,9,48445.22265625,41668.43359375,55372.3125,72722.0,51422.5
ATM_0022,2024-01-07,10,38664.859375,31845.72265625,45981.33203125,72722.0,51422.5
ATM_0022,2024-01-08,11,50328.3515625,43395.28125,57524.765625,72722.0,51422.5
ATM_0022,2024-01-09,12,53324.87109375,47010.55859375,60161.0546875,72722.0,51422.5
ATM_0022,2024-01-10,13,60161.26171875,54207.76171875,66412.9765625,72722.0,51422.5
ATM_0022,2024-01-11,14,55503.5234375,50052.48046875,61331.1875,72722.0,51422.5
ATM_0022,2024-01-12,15,51702.015625,45845.03125,57993.36328125,72722.0,51422.5
ATM_0022,2024-01-13,16,48461.703125,41956.3203125,55082.04296875,72722.0,51422.5
ATM_0022,2024-01-14,17,38783.9296875,32205.765625,45980.890625,72722.0,51422.5
ATM_0022,2024-01-15,18,50209.546875,43652.0546875,57159.5703125,72722.0,51422.5
ATM_0022,2024-01-16,19,52914.70703125,46345.2421875,59342.1171875,72722.0,51422.5
ATM_0022,2024-01-17,20,60220.51171875,54470.27734375,66022.359375,72722.0,51422.5
ATM_0022,2024-01-18,21,55456.87109375,49757.19921875,61330.2109375,72722.0,51422.5
ATM_0022,2024-01-19,22,51914.56640625,46177.8984375,58177.859375,72722.0,51422.5
ATM_0022,2024-01-20,23,48170.6875,41677.40234375,55077.91015625,72722.0,51422.5
ATM_0022,2024-01-21,24,38300.2109375,31626.64453125,45634.12109375,72722.0,51422.5
ATM_0022,2024-01-22,25,50254.95703125,43463.32421875,57267.11328125,72722.0,51422.5
ATM_0022,2024-01-23,26,52929.2734375,46483.94921875,59411.15625,72722.0,51422.5
ATM_0022,2024-01-24,27,59934.51171875,54182.60546875,65730.2890625,72722.0,51422.5
ATM_0022,2024-01-25,28,55191.42578125,49235.91015625,60726.0625,72722.0,51422.5
ATM_0022,2024-01-26,29,51834.23828125,45523.08984375,57617.65234375,72722.0,51422.5
ATM_0022,2024-01-27,30,48290.890625,41632.5234375,54691.921875,72722.0,51422.5
ATM_0023,2023-12-31,1,56371.984375,47824.92578125,64170.0234375,71325.0,57526.0
ATM_0023,2024-01-01,2,49889.19140625,40965.32421875,58088.3671875,71325.0,57526.0
ATM_0023,2024-01-02,3,53449.453125,44358.25,61604.58203125,71325.0,57526.0
ATM_0023,2024-01-03,4,51358.4609375,42412.4375,59549.21484375,71325.0,57526.0
ATM_0023,2024-01-04,5,51432.07421875,42487.46875,59612.70703125,71325.0,57526.0
ATM_0023,2024-01-05,6,49960.57421875,40923.6484375,58301.875,71325.0,57526.0
ATM_0023,2024-01-06,7,59034.0625,49641.62109375,67538.78125,71325.0,57526.0
ATM_0023,2024-01-07,8,56525.46484375,47170.3515625,65357.21875,71325.0,57526.0
ATM_0023,2024-01-08,9,49188.25390625,39912.9453125,58048.3828125,71325.0,57526.0
ATM_0023,2024-01-09,10,53305.3984375,44110.2421875,62030.7265625,71325.0,57526.0
ATM_0023,2024-01-10,11,51567.9140625,42449.98828125,60068.734375,71325.0,57526.0
ATM_0023,2024-01-11,12,51706.40234375,42833.30859375,60391.97265625,71325.0,57526.0
ATM_0023,2024-01-12,13,50064.23828125,40900.45703125,58928.4140625,71325.0,57526.0
ATM_0023,2024-01-13,14,58911.35546875,49338.984375,67714.3359375,71325.0,57526.0
ATM_0023,2024-01-14,15,56411.1953125,46608.18359375,65353.796875,71325.0,57526.0
ATM_0023,2024-01-15,16,49732.18359375,40158.2109375,59101.703125,71325.0,57526.0
ATM_0023,2024-01-16,17,54040.11328125,44202.8125,62989.11328125,71325.0,57526.0
ATM_0023,2024-01-17,18,52709.8515625,43151.65625,61713.48046875,71325.0,57526.0
ATM_0023,2024-01-18,19,52585.91796875,42698.9296875,62072.09375,71325.0,57526.0
ATM_0023,2024-01-19,20,50360.484375,40489.25390625,59928.04296875,71325.0,57526.0
ATM_0023,2024-01-20,21,58830.203125,48554.34765625,68231.671875,71325.0,57526.0
ATM_0023,2024-01-21,22,56180.6640625,45862.125,65668.6953125,71325.0,57526.0
ATM_0023,2024-01-22,23,49629.08984375,39444.71484375,59195.45703125,71325.0,57526.0
ATM_0023,2024-01-23,24,54301.0703125,44073.01953125,63653.9921875,71325.0,57526.0
ATM_0023,2024-01-24,25,52547.26171875,42377.8046875,61828.41796875,71325.0,57526.0
ATM_0023,2024-01-25,26,52085.96875,41822.875,61941.28515625,71325.0,57526.0
ATM_0023,2024-01-26,27,50019.76171875,40011.6328125,59723.39453125,71325.0,57526.0
ATM_0023,2024-01-27,28,58382.75,48018.46484375,68335.59375,71325.0,57526.0
ATM_0023,2024-01-28,29,56170.82421875,45654.98828125,66143.6484375,71325.0,57526.0
ATM_0023,2024-01-29,30,49878.64453125,39410.390625,60068.70703125,71325.0,57526.0
ATM_0024,2024-01-02,1,52215.6015625,47031.2421875,57445.84765625,76404.0,50783.0
ATM_0024,2024-01-03,2,50215.53515625,44994.9765625,55457.6484375,76404.0,50783.0
ATM_0024,2024-01-04,3,50280.84375,45298.91015625,55708.2421875,76404.0,50783.0
ATM_0024,2024-01-05,4,55027.58984375,49872.60546875,60401.2734375,76404.0,50783.0
ATM_0024,2024-01-06,5,52285.1640625,46955.5625,57716.640625,76404.0,50783.0
ATM_0024,2024-01-07,6,47120.78515625,41930.36328125,52918.86328125,76404.0,50783.0
ATM_0024,2024-01-08,7,41837.6015625,36383.359375,47771.578125,76404.0,50783.0
ATM_0024,2024-01-09,8,52825.6875,47378.76953125,58523.3046875,76404.0,50783.0
ATM_0024,2024-01-10,9,50196.75390625,44933.171875,55823.89453125,76404.0,50783.0
ATM_0024,2024-01-11,10,49999.73046875,44937.1328125,55587.6953125,76404.0,50783.0
ATM_0024,2024-01-12,11,54813.92578125,49622.1796875,60132.140625,76404.0,50783.0
ATM_0024,2024-01-13,12,52182.80078125,47028.26953125,57754.97265625,76404.0,50783.0
ATM_0024,2024-01-14,13,47165.3984375,41789.74609375,53228.3359375,76404.0,50783.0
ATM_0024,2024-01-15,14,42522.01953125,37198.6953125,48678.21484375,76404.0,50783.0
ATM_0024,2024-01-16,15,52740.96875,47104.79296875,58643.7734375,76404.0,50783.0
ATM_0024,2024-01-17,16,50181.01953125,44833.86328125,56211.83203125,76404.0,50783.0
ATM_0024,2024-01-18,17,49931.8671875,44902.859375,55950.4140625,76404.0,50783.0
ATM_0024,2024-01-19,18,54957.15625,49851.203125,60890.6484375,76404.0,50783.0
ATM_0024,2024-01-20,19,52466.46484375,46953.99609375,58413.19921875,76404.0,50783.0
ATM_0024,2024-01-21,20,47191.0078125,41827.8515625,53528.125,76404.0,50783.0
ATM_0024,2024-01-22,21,41723.171875,36295.5234375,48284.3359375,76404.0,50783.0
ATM_0024,2024-01-23,22,52669.875,47209.0234375,59098.91015625,76404.0,50783.0
ATM_0024,2024-01-24,23,50124.546875,44963.89453125,56347.19140625,76404.0,50783.0
ATM_0024,2024-01-25,24,50137.3359375,45263.953125,56347.94921875,76404.0,50783.0
ATM_0024,2024-01-26,25,54626.625,49825.47265625,60657.609375,76404.0,50783.0
ATM_0024,2024-01-27,26,52066.0859375,46907.94921875,58154.60546875,76404.0,50783.0
ATM_0024,2024-01-28,27,47019.3203125,41722.015625,53403.87109375,76404.0,50783.0
ATM_0024,2024-01-29,28,42067.734375,36417.1796875,48325.8671875,76404.0,50783.0
ATM_0024,2024-01-30,29,52850.046875,47351.63671875,59172.6796875,76404.0,50783.0
ATM_0024,2024-01-31,30,50349.87890625,45139.421875,56392.8359375,76404.0,50783.0
ATM_0025,2023-12-23,1,59687.48046875,48776.37890625,69625.4375,129909.0,56130.0
ATM_0025,2023-12-24,2,60275.1328125,48571.1875,70462.890625,129909.0,56130.0
ATM_0025,2023-12-25,3,48475.80078125,36807.0390625,59438.9609375,129909.0,56130.0
ATM_0025,2023-12-26,4,56656.2265625,44613.78515625,67593.765625,129909.0,56130.0
ATM_0025,2023-12-27,5,60917.7421875,48830.1796875,71795.84375,129909.0,56130.0
ATM_0025,2023-12-28,6,45072.1484375,33406.0859375,56096.140625,129909.0,56130.0
ATM_0025,2023-12-29,7,37689.59375,25954.341796875,48783.3828125,129909.0,56130.0
ATM_0025,2023-12-30,8,60963.671875,48829.62109375,72084.3046875,129909.0,56130.0
ATM_0025,2023-12-31,9,60124.98828125,47561.0234375,71509.578125,129909.0,56130.0
ATM_0025,2024-01-01,10,48156.52734375,35655.23828125,60438.6953125,129909.0,56130.0
ATM_0025,2024-01-02,11,56707.26953125,44152.93359375,68773.90625,129909.0,56130.0
ATM_0025,2024-01-03,12,60435.0859375,47963.16015625,72152.6328125,129909.0,56130.0
ATM_0025,2024-01-04,13,43982.30078125,31711.283203125,55630.046875,129909.0,56130.0
ATM_0025,2024-01-05,14,36800.2890625,25160.78125,48605.5625,129909.0,56130.0
ATM_0025,2024-01-06,15,60035.7734375,47896.19140625,71491.03125,129909.0,56130.0
ATM_0025,2024-01-07,16,58949.61328125,46726.046875,70802.0078125,129909.0,56130.0
ATM_0025,2024-01-08,17,47888.41015625,35753.26171875,59803.82421875,129909.0,56130.0
ATM_0025,2024-01-09,18,56762.86328125,44265.01953125,68520.5859375,129909.0,56130.0
ATM_0025,2024-01-10,19,61581.8671875,48557.3203125,73214.125,129909.0,56130.0
ATM_0025,2024-01-11,20,45591.3203125,32895.796875,57396.17578125,129909.0,56130.0
ATM_0025,2024-01-12,21,37961.83203125,25386.591796875,49749.3359375,129909.0,56130.0
ATM_0025,2024-01-13,22,60281.3984375,46896.20703125,72012.171875,129909.0,56130.0
ATM_0025,2024-01-14,23,59461.3359375,46144.515625,71129.15625,129909.0,56130.0
ATM_0025,2024-01-15,24,49450.0703125,35943.5546875,61667.51171875,129909.0,56130.0
ATM_0025,2024-01-16,25,57586.80078125,43962.90234375,69602.234375,129909.0,56130.0
ATM_0025,2024-01-17,26,60755.4453125,46875.6328125,72865.515625,129909.0,56130.0
ATM_0025,2024-01-18,27,45453.91015625,32388.462890625,57469.125,129909.0,56130.0
ATM_0025,2024-01-19,28,37678.046875,24504.21875,49726.84765625,129909.0,56130.0
ATM_0025,2024-01-20,29,59980.09765625,46607.140625,72172.65625,129909.0,56130.0
ATM_0025,2024-01-21,30,58818.7265625,45162.875,71080.9140625,129909.0,56130.0
ATM_0026,2023-12-18,1,50773.60546875,41647.1328125,60357.83203125,72836.0,48546.0
ATM_0026,2023-12-19,2,59824.41796875,49842.08203125,70588.7578125,72836.0,48546.0
ATM_0026,2023-12-20,3,47039.32421875,36700.4765625,58578.99609375,72836.0,48546.0
ATM_0026,2023-12-21,4,58974.71484375,48692.4375,70346.90625,72836.0,48546.0
ATM_0026,2023-12-22,5,51973.34375,42253.84765625,62950.39453125,72836.0,48546.0
ATM_0026,2023-12-23,6,48493.25390625,39382.234375,59047.64453125,72836.0,48546.0
ATM_0026,2023-12-24,7,48178.8515625,38975.78125,58551.46875,72836.0,48546.0
ATM_0026,2023-12-25,8,48812.2421875,39313.41015625,59490.6015625,72836.0,48546.0
ATM_0026,2023-12-26,9,59031.00390625,49253.8125,70562.796875,72836.0,48546.0
ATM_0026,2023-12-27,10,46934.90625,37066.3125,58947.07421875,72836.0,48546.0
ATM_0026,2023-12-28,11,58211.71484375,48113.78515625,69998.171875,72836.0,48546.0
ATM_0026,2023-12-29,12,52060.453125,42447.55859375,63185.8203125,72836.0,48546.0
ATM_0026,2023-12-30,13,48603.34375,39317.3515625,59716.02734375,72836.0,48546.0
ATM_0026,2023-12-31,14,48856.64453125,39955.46484375,59671.45703125,72836.0,48546.0
ATM_0026,2024-01-01,15,49365.73828125,39953.9375,60461.95703125,72836.0,48546.0
ATM_0026,2024-01-02,16,59224.15234375,49038.328125,70630.4765625,72836.0,48546.0
ATM_0026,2024-01-03,17,47288.875,37264.76171875,59336.5078125,72836.0,48546.0
ATM_0026,2024-01-04,18,58912.421875,48673.7734375,70452.2421875,72836.0,48546.0
ATM_0026,2024-01-05,19,52285.359375,42261.7734375,63740.390625,72836.0,48546.0
ATM_0026,2024-01-06,20,48887.8046875,39603.5546875,59828.1484375,72836.0,48546.0
ATM_0026,2024-01-07,21,48355.3515625,39354.78125,59435.4765625,72836.0,48546.0
ATM_0026,2024-01-08,22,49120.75390625,39683.8046875,60127.97265625,72836.0,48546.0
ATM_0026,2024-01-09,23,58955.23828125,48705.49609375,70504.3359375,72836.0,48546.0
ATM_0026,2024-01-10,24,46477.171875,36106.140625,58672.6796875,72836.0,48546.0
ATM_0026,2024-01-11,25,57963.140625,47228.05078125,69800.8203125,72836.0,48546.0
ATM_0026,2024-01-12,26,51268.62890625,40816.33984375,62702.4609375,72836.0,48546.0
ATM_0026,2024-01-13,27,48507.92578125,38732.3046875,59395.171875,72836.0,48546.0
ATM_0026,2024-01-14,28,48519.1796875,39023.6640625,59351.5234375,72836.0,48546.0
ATM_0026,2024-01-15,29,49135.6484375,39176.2265625,60187.13671875,72836.0,48546.0
ATM_0026,2024-01-16,30,58974.51953125,48428.39453125,70566.515625,72836.0,48546.0
ATM_0027,2024-01-01,1,50134.578125,43900.45703125,56771.453125,124456.0,52796.5
ATM_0027,2024-01-02,2,47697.265625,41534.171875,54516.890625,124456.0,52796.5
ATM_0027,2024-01-03,3,51217.828125,45193.890625,58051.79296875,124456.0,52796.5
ATM_0027,2024-01-04,4,51181.6484375,45335.546875,57861.25390625,124456.0,52796.5
ATM_0027,2024-01-05,5,51519.36328125,45590.3515625,58289.11328125,124456.0,52796.5
ATM_0027,2024-01-06,6,53668.3125,47835.16015625,60516.7734375,124456.0,52796.5
ATM_0027,2024-01-07,7,55340.75,49361.4140625,62188.1015625,124456.0,52796.5
ATM_0027,2024-01-08,8,50737.28515625,44795.66796875,57605.1484375,124456.0,52796.5
ATM_0027,2024-01-09,9,48213.1796875,42289.93359375,55271.11328125,124456.0,52796.5
ATM_0027,2024-01-10,10,51805.6875,45826.65625,58789.67578125,124456.0,52796.5
ATM_0027,2024-01-11,11,51560.984375,45363.3359375,58641.80859375,124456.0,52796.5
ATM_0027,2024-01-12,12,51582.6953125,45653.2578125,58800.703125,124456.0,52796.5
ATM_0027,2024-01-13,13,53694.70703125,47326.421875,61296.62109375,124456.0,52796.5
ATM_0027,2024-01-14,14,55660.9921875,49348.9765625,63033.890625,124456.0,52796.5
ATM_0027,2024-01-15,15,51473.75,45078.32421875,59007.875,124456.0,52796.5
ATM_0027,2024-01-16,16,48442.7890625,42089.1171875,55988.77734375,124456.0,52796.5
ATM_0027,2024-01-17,17,51868.68359375,45586.41796875,59360.73046875,124456.0,52796.5
ATM_0027,2024-01-18,18,51713.26953125,45566.76171875,59149.7890625,124456.0,52796.5
ATM_0027,2024-01-19,19,51550.6640625,45196.69921875,59356.78125,124456.0,52796.5
ATM_0027,2024-01-20,20,53541.44140625,47180.65625,61433.46875,124456.0,52796.5
ATM_0027,2024-01-21,21,55380.54296875,49015.57421875,63216.29296875,124456.0,52796.5
ATM_0027,2024-01-22,22,51102.96875,44922.31640625,58994.67578125,124456.0,52796.5
ATM_0027,2024-01-23,23,48917.453125,42746.8515625,56806.1484375,124456.0,52796.5
ATM_0027,2024-01-24,24,52079.078125,45710.93359375,59952.7421875,124456.0,52796.5
ATM_0027,2024-01-25,25,51286.1875,44812.390625,59422.67578125,124456.0,52796.5
ATM_0027,2024-01-26,26,50975.55078125,44296.296875,59146.3671875,124456.0,52796.5
ATM_0027,2024-01-27,27,53350.49609375,46673.91796875,61474.23046875,124456.0,52796.5
ATM_0027,2024-01-28,28,55651.390625,49008.6171875,63795.2890625,124456.0,52796.5
ATM_0027,2024-01-29,29,50979.78125,44469.79296875,59127.79296875,124456.0,52796.5
ATM_0027,2024-01-30,30,48400.5703125,41790.984375,56637.7734375,124456.0,52796.5
ATM_0028,2023-12-30,1,56929.19921875,50309.2265625,63898.14453125,112661.0,54020.0
ATM_0028,2023-12-31,2,56592.1796875,50432.890625,63659.03125,112661.0,54020.0
ATM_0028,2024-01-01,3,55597.49609375,49406.0859375,62484.0234375,112661.0,54020.0
ATM_0028,2024-01-02,4,56417.67578125,50014.37109375,63599.9609375,112661.0,54020.0
ATM_0028,2024-01-03,5,44776.6875,38245.515625,52572.04296875,112661.0,54020.0
ATM_0028,2024-01-04,6,43302.6015625,36569.9453125,51159.72265625,112661.0,54020.0
ATM_0028,2024-01-05,7,56960.9453125,50022.78515625,64418.62890625,112661.0,54020.0
ATM_0028,2024-01-06,8,55069.36328125,48639.3984375,62184.9453125,112661.0,54020.0
ATM_0028,2024-01-07,9,55678.99609375,49462.28125,62640.53125,112661.0,54020.0
ATM_0028,2024-01-08,10,54793.39453125,48435.421875,61757.67578125,112661.0,54020.0
ATM_0028,2024-01-09,11,55954.40234375,48991.1171875,62566.72265625,112661.0,54020.0
ATM_0028,2024-01-10,12,44471.21484375,37438.98828125,51956.4609375,112661.0,54020.0
ATM_0028,2024-01-11,13,43066.67578125,35689.859375,50968.66015625,112661.0,54020.0
ATM_0028,2024-01-12,14,56409.546875,48720.7890625,63679.2109375,112661.0,54020.0
ATM_0028,2024-01-13,15,54299.578125,46797.5625,61382.6953125,112661.0,54020.0
ATM_0028,2024-01-14,16,54968.3125,47633.109375,62135.3671875,112661.0,54020.0
ATM_0028,2024-01-15,17,54360.83203125,47033.69140625,61431.671875,112661.0,54020.0
ATM_0028,2024-01-16,18,55345.40625,47474.48046875,62686.5078125,112661.0,54020.0
ATM_0028,2024-01-17,19,43917.0,35925.1171875,52140.3046875,112661.0,54020.0
ATM_0028,2024-01-18,20,42261.55078125,34218.8828125,50773.6953125,112661.0,54020.0
ATM_0028,2024-01-19,21,55358.06640625,47054.19140625,63097.7578125,112661.0,54020.0
ATM_0028,2024-01-20,22,53743.1875,45710.4140625,61038.109375,112661.0,54020.0
ATM_0028,2024-01-21,23,54817.8828125,47593.6171875,61924.15625,112661.0,54020.0
ATM_0028,2024-01-22,24,54483.7265625,46919.91015625,61723.3671875,112661.0,54020.0
ATM_0028,2024-01-23,25,55857.6484375,47703.9921875,63010.5546875,112661.0,54020.0
ATM_0028,2024-01-24,26,43893.5078125,35704.8203125,51691.4296875,112661.0,54020.0
ATM_0028,2024-01-25,27,42274.55859375,33885.078125,50151.703125,112661.0,54020.0
ATM_0028,2024-01-26,28,55091.25390625,46567.61328125,62847.4296875,112661.0,54020.0
ATM_0028,2024-01-27,29,53431.8671875,45282.34375,60822.01953125,112661.0,54020.0
ATM_0028,2024-01-28,30,54698.984375,46531.12890625,62039.4765625,112661.0,54020.0
ATM_0029,2024-01-02,1,36507.46484375,29632.322265625,43484.0390625,142419.0,52353.0
ATM_0029,2024-01-03,2,48904.34765625,41622.81640625,56120.5625,142419.0,52353.0
ATM_0029,2024-01-04,3,48877.00390625,40931.109375,56582.625,142419.0,52353.0
ATM_0029,2024-01-05,4,52379.5234375,44096.234375,60607.51171875,142419.0,52353.0
ATM_0029,2024-01-06,5,46496.52734375,37980.3671875,55122.91796875,142419.0,52353.0
ATM_0029,2024-01-07,6,51578.14453125,43046.9609375,59646.94140625,142419.0,52353.0
ATM_0029,2024-01-08,7,56222.53125,47743.19921875,64077.9140625,142419.0,52353.0
ATM_0029,2024-01-09,8,38729.7421875,30781.470703125,46418.0625,142419.0,52353.0
ATM_0029,2024-01-10,9,49496.5703125,41576.1796875,57457.59765625,142419.0,52353.0
ATM_0029,2024-01-11,10,48960.50390625,40632.0234375,57063.1875,142419.0,52353.0
ATM_0029,2024-01-12,11,52579.875,43950.046875,61182.77734375,142419.0,52353.0
ATM_0029,2024-01-13,12,46814.359375,38116.19140625,55540.5234375,142419.0,52353.0
ATM_0029,2024-01-14,13,51702.68359375,42777.515625,60419.21875,142419.0,52353.0
ATM_0029,2024-01-15,14,56499.98046875,48079.1796875,64778.8046875,142419.0,52353.0
ATM_0029,2024-01-16,15,38924.6171875,31029.47265625,47418.0546875,142419.0,52353.0
ATM_0029,2024-01-17,16,50124.00390625,41851.5859375,58276.640625,142419.0,52353.0
ATM_0029,2024-01-18,17,49183.546875,40714.2578125,57685.4453125,142419.0,52353.0
ATM_0029,2024-01-19,18,52822.0703125,43926.31640625,61516.0,142419.0,52353.0
ATM_0029,2024-01-20,19,46796.6015625,37948.91015625,56130.69921875,142419.0,52353.0
ATM_0029,2024-01-21,20,52454.734375,43888.1875,61439.92578125,142419.0,52353.0
ATM_0029,2024-01-22,21,56778.4140625,48456.57421875,65443.69140625,142419.0,52353.0
ATM_0029,2024-01-23,22,39551.28515625,31555.154296875,48023.09375,142419.0,52353.0
ATM_0029,2024-01-24,23,50616.50390625,42575.85546875,58893.5234375,142419.0,52353.0
ATM_0029,2024-01-25,24,49533.23046875,41069.11328125,58029.1875,142419.0,52353.0
ATM_0029,2024-01-26,25,53403.40234375,44625.55859375,62278.921875,142419.0,52353.0
ATM_0029,2024-01-27,26,47234.328125,38185.52734375,56436.60546875,142419.0,52353.0
ATM_0029,2024-01-28,27,52478.1953125,43724.40625,61594.05859375,142419.0,52353.0
ATM_0029,2024-01-29,28,57210.4375,48695.4453125,65867.671875,142419.0,52353.0
ATM_0029,2024-01-30,29,39587.71875,31529.94921875,48251.30859375,142419.0,52353.0
ATM_0029,2024-01-31,30,50748.18359375,42659.5859375,59104.078125,142419.0,52353.0
ATM_0030,2023-12-29,1,51085.12890625,45101.86328125,56516.3984375,119106.0,52344.0
ATM_0030,2023-12-30,2,47025.40625,40812.54296875,52508.83203125,119106.0,52344.0
ATM_0030,2023-12-31,3,57184.08203125,50888.75390625,62462.59375,119106.0,52344.0
ATM_0030,2024-01-01,4,46824.5703125,40584.2265625,52039.2734375,119106.0,52344.0
ATM_0030,2024-01-02,5,56161.9609375,49951.87890625,61284.81640625,119106.0,52344.0
ATM_0030,2024-01-03,6,49993.4140625,43788.6484375,55411.9140625,119106.0,52344.0
ATM_0030,2024-01-04,7,46617.125,40276.265625,52180.4140625,119106.0,52344.0
ATM_0030,2024-01-05,8,52764.54296875,46173.2265625,58217.24609375,119106.0,52344.0
ATM_0030,2024-01-06,9,47700.60546875,41257.90625,53133.14453125,119106.0,52344.0
ATM_0030,2024-01-07,10,57041.0703125,50569.44921875,62442.3671875,119106.0,52344.0
ATM_0030,2024-01-08,11,47529.75390625,41153.390625,53111.96484375,119106.0,52344.0
ATM_0030,2024-01-09,12,56401.609375,49815.58984375,62010.2734375,119106.0,52344.0
ATM_0030,2024-01-10,13,50370.94140625,43607.5234375,56167.71875,119106.0,52344.0
ATM_0030,2024-01-11,14,47029.671875,40061.390625,52962.828125,119106.0,52344.0
ATM_0030,2024-01-12,15,52634.1953125,45698.7265625,58453.89453125,119106.0,52344.0
ATM_0030,2024-01-13,16,48207.96875,41467.2421875,53967.21875,119106.0,52344.0
ATM_0030,2024-01-14,17,56830.95703125,50108.0390625,62199.078125,119106.0,52344.0
ATM_0030,2024-01-15,18,47750.27734375,41256.90625,53187.390625,119106.0,52344.0
ATM_0030,2024-01-16,19,56023.06640625,49169.90234375,61323.3125,119106.0,52344.0
ATM_0030,2024-01-17,20,50199.9453125,43329.28515625,55610.44921875,119106.0,52344.0
ATM_0030,2024-01-18,21,47036.94140625,40088.703125,52386.27734375,119106.0,52344.0
ATM_0030,2024-01-19,22,52829.83984375,46031.41796875,58191.44140625,119106.0,52344.0
ATM_0030,2024-01-20,23,47925.17578125,41262.92578125,53090.9375,119106.0,52344.0
ATM_0030,2024-01-21,24,56818.296875,50211.953125,61798.703125,119106.0,52344.0
ATM_0030,2024-01-22,25,47288.00390625,40927.87109375,52363.1328125,119106.0,52344.0
ATM_0030,2024-01-23,26,56230.7578125,49438.875,61508.29296875,119106.0,52344.0
ATM_0030,2024-01-24,27,50873.0859375,44032.2265625,56127.57421875,119106.0,52344.0
ATM_0030,2024-01-25,28,47349.828125,40515.51953125,52744.953125,119106.0,52344.0
ATM_0030,2024-01-26,29,52774.01953125,45797.74609375,57914.59375,119106.0,52344.0
ATM_0030,2024-01-27,30,47737.26953125,40995.6640625,52785.671875,119106.0,52344.0
ATM_0031,2024-01-01,1,54644.47265625,51138.79296875,57729.359375,92179.0,52482.0
ATM_0031,2024-01-02,2,53169.74609375,49605.5078125,56339.23828125,92179.0,52482.0
ATM_0031,2024-01-03,3,53082.0390625,49493.1328125,56207.48828125,92179.0,52482.0
ATM_0031,2024-01-04,4,52259.18359375,48679.46875,55216.46875,92179.0,52482.0
ATM_0031,2024-01-05,5,51060.015625,47544.15234375,54009.98046875,92179.0,52482.0
ATM_0031,2024-01-06,6,50670.76953125,47241.19140625,53595.21875,92179.0,52482.0
